;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
2681;We Were Here Forever;this was literally the best game i have ever played it was a perfect continuation of the series and i loved the lore the puzzles were tough but that made solving them even more satisfying;12.3;1.0;1.0;15.0;16 May, 2022;False;187
2682;We Were Here Forever;one of the most unique co-op puzzle games out there;10.1;1.0;0.0;138.0;18 May, 2022;False;51
2683;We Were Here Forever;a great franchise that gets better with every new release 10/10 specially with this price;13.3;1.0;0.0;66.0;16 May, 2022;False;89
2684;We Were Here Forever;fantastic game it surprises me everytime with their different puzzle and lore;14.1;1.0;0.0;17.0;16 May, 2022;False;77
2685;We Were Here Forever;good;14.0;1.0;0.0;255.0;17 May, 2022;False;5
2686;We Were Here Forever;it is a fantastic game for you and a friend;13.9;1.0;0.0;17.0;20 May, 2022;False;43
2688;We Were Here Forever;puzzles for masochists by sadists;3.8;1.0;0.0;362.0;21 May, 2022;False;33
2689;We Were Here Forever;great game would totally recommend if youre a escape room type of dude or girl p;13.6;1.0;0.0;42.0;17 May, 2022;False;80
2690;We Were Here Forever;love coop puzzles;12.8;1.0;0.0;96.0;17 May, 2022;False;17
2691;We Were Here Forever;yegreat game;10.2;1.0;0.0;51.0;21 May, 2022;False;12
2692;We Were Here Forever;please make more;16.8;1.0;0.0;470.0;16 May, 2022;False;16
2694;We Were Here Forever;great puzzle game to play with a friend;10.6;1.0;0.0;526.0;17 May, 2022;False;39
2695;We Were Here Forever;super fun a great addition to this franchise;12.6;1.0;0.0;104.0;16 May, 2022;False;44
2696;We Were Here Forever;almost as good as we were here together but still a great game for the length of development between the previous game and this one i did not expect the technical issues and missing animations though i hope these can be patched or added in the puzzles are all very good though the difficulty was not consistent throughout the stages i would rank this below we were here together overall but still an enjoyable co op experience now that the story is over right i look forward to what comes next from this dev;7.6;1.0;1.0;770.0;16 May, 2022;False;507
2698;We Were Here Forever;good game;8.4;1.0;1.0;463.0;23 May, 2022;False;9
2699;We Were Here Forever;amazing game its bigger and better now in 8 hours experienced only 2 small bugs that were fixed in a few seconds and i played with 300 ping cuz my partner is 4 time zones away  devs you are incredible looking forward for your next project;11.3;1.0;1.0;501.0;19 May, 2022;False;238
2700;We Were Here Forever;best we were here game so far perfect difficulty and just as long as it should be;9.7;1.0;0.0;206.0;16 May, 2022;False;81
2701;We Were Here Forever;iz gud;5.9;1.0;0.0;7.0;18 May, 2022;False;6
2702;We Were Here Forever;very good coop experience recommended to play with a friend and dont google or look up anything as it will ruin the experience be sure to bring communication skills and patience to make the best of it;11.6;1.0;0.0;276.0;19 May, 2022;False;200
2704;We Were Here Forever;product received for free  its a great game if u find the right due like me <3;15.9;1.0;1.0;170.0;20 May, 2022;False;78
2705;We Were Here Forever;so long my friend;8.4;1.0;0.0;36.0;16 May, 2022;False;17
2707;We Were Here Forever;honestly a really good game if you are bored and have a friend you want to play a game with this is the one to go along with as long as you want to play a puzzle game my friend and i have played the whole series and we have had a blast on every one of them every game gets better and better beat the game under the 12 hour mark but was afk for awhile so that is why we have more thank you total mayhem for a great game;14.0;1.0;0.0;34.0;17 May, 2022;False;418
2708;We Were Here Forever;best co-op game fun and challenging puzzle but bad ending;15.8;1.0;0.0;126.0;23 May, 2022;False;58
2709;We Were Here Forever;was fun to play with my fiance liked the cinematic parts too;12.4;1.0;0.0;77.0;21 May, 2022;False;60
2710;We Were Here Forever;nice continuation of previous games  not w/o engine problems small stutters after level start but overall best game in the series so far new puzzle types bigger world and puzzle scale more narration story and play time around 9-11 hours we need more co-op games like this  will definitely buy next one;10.7;1.0;0.0;88.0;16 May, 2022;False;302
2712;We Were Here Forever;really nice game one of the best puzzle games i played nice graffics and mechanics a little bit heavy in some parts even with medium quality graphics the story is good but the way that the things are explained is hard to undersatnd but i liked it and i think everyone will be immersed in the story i wish this series would go on forever;15.2;1.0;0.0;33.0;20 May, 2022;False;336
2713;We Were Here Forever;very much yes;11.9;1.0;0.0;30.0;17 May, 2022;False;13
2714;We Were Here Forever;this game is perfect to either speedrun or have fun with a friend would greatly recommend to be stupid with your friends;10.7;1.0;0.0;10.0;20 May, 2022;False;120
2715;We Were Here Forever;best puzzle game ive ever played;14.0;1.0;0.0;15.0;22 May, 2022;False;33
2716;We Were Here Forever;great puzzle and co-op game strongly recommend;10.1;1.0;0.0;82.0;22 May, 2022;False;46
2717;We Were Here Forever;fun game;13.0;1.0;0.0;295.0;21 May, 2022;False;9
2718;We Were Here Forever;when he said the thing;10.5;1.0;0.0;164.0;21 May, 2022;False;22
2719;We Were Here Forever;not for idiots;7.2;1.0;1.0;219.0;22 May, 2022;False;14
2721;We Were Here Forever;some of the puzzles were easy some were hard my friend and i played it together and enjoyed every single one of these games 10/10;10.4;1.0;1.0;624.0;16 May, 2022;False;129
2722;We Were Here Forever;most ambitious game of the series the only thing holding it back is minor performance issues;10.5;1.0;0.0;396.0;19 May, 2022;False;92
2723;We Were Here Forever;brain dead;9.0;1.0;0.0;119.0;21 May, 2022;False;10
2724;We Were Here Forever;it is very interesting game to play a with your best friendso buy faster;16.2;1.0;1.0;34.0;17 May, 2022;False;72
2725;We Were Here Forever;like all relationships communication is key  play the game well and you may form a bond that even death itself cannot break  play the game poorly and you may never speak to your friend again;12.6;1.0;0.0;505.0;16 May, 2022;False;190
2726;We Were Here Forever;i dont like spending money on games but as soon as we were here forever got released i bought it just instantly totally worth it its what youd expect from the we were here series its got excellent level designs the story is so good if you played the other games from the wwh series youll find here what you want from previous games 10/10 will play it again the emotions this franchise and this game gives you i cannot describe them well done total mayhem games team and your #testers;16.8;1.0;0.0;25.0;17 May, 2022;False;483
2727;We Were Here Forever;10/10;16.4;1.0;0.0;58.0;20 May, 2022;False;5
2728;We Were Here Forever;great;9.9;1.0;0.0;274.0;16 May, 2022;False;5
2729;We Were Here Forever;i need more;10.6;1.0;0.0;666.0;17 May, 2022;False;11
2730;We Were Here Forever;great two player game i probably wouldnt play it with a rando but definitely the best in the series;10.9;1.0;0.0;301.0;21 May, 2022;False;99
2731;We Were Here Forever;10/10 one of the best games thats come out in the last few years;9.7;1.0;1.0;126.0;16 May, 2022;False;64
2732;We Were Here Forever;very good had a lot of fun playing with my friend with a lot of good challenges 10/10;13.6;1.0;0.0;205.0;20 May, 2022;False;85
2733;We Were Here Forever;really really fun what else can i say  me and my friend really enjoyed this together 12 hours worth spent;11.1;1.0;0.0;206.0;21 May, 2022;False;105
2734;We Were Here Forever;i was not here forever only 92 hours;9.3;1.0;0.0;108.0;18 May, 2022;False;36
2735;We Were Here Forever;gud i like;15.7;1.0;0.0;64.0;18 May, 2022;False;10
2736;We Were Here Forever;an awesome conclusion to a great series i just selfishly wish it was longer  the graphics looked decent storyline was interesting and the puzzles were very engaging highly recommend for those who like puzzle games;31.0;1.0;0.0;100.0;17 May, 2022;False;213
2737;We Were Here Forever;this is one of the best games that i have played in a long time really well thought out puzzles plenty of content cinematics are amazing sometimes youre with your teammate sometimes youre not you have to be able to communicate with whomever you are teamed with to do these puzzles efficiently fantastic game 95/10;10.9;1.0;0.0;108.0;21 May, 2022;False;313
2738;We Were Here Forever;wonderful;13.1;1.0;0.0;94.0;21 May, 2022;False;9
2739;We Were Here Forever;great puzzle game me an my buddy had a blast playing it through it;10.2;1.0;0.0;268.0;18 May, 2022;False;66
2740;We Were Here Forever;sexiest we were here game must buy;17.5;1.0;1.0;13.0;16 May, 2022;False;34
2742;We Were Here Forever;great game anyone speaking english or turkish can add me to play together;10.2;1.0;0.0;39.0;16 May, 2022;False;74
2743;We Were Here Forever;super fun and interesting puzzles and fills in missing lore;10.4;1.0;0.0;77.0;19 May, 2022;False;59
2744;We Were Here Forever;best co-op game 2022;12.6;1.0;0.0;200.0;17 May, 2022;False;20
2745;We Were Here Forever;easy puzzles for me laau noob thjo gg big as good game for epic players irl;13.0;1.0;0.0;311.0;21 May, 2022;False;75
2746;We Were Here Forever;great coop game;10.9;1.0;0.0;150.0;22 May, 2022;False;15
2747;We Were Here Forever;best game style;10.4;1.0;0.0;53.0;20 May, 2022;False;15
2748;We Were Here Forever;awesome game with a great ending;12.5;1.0;0.0;61.0;21 May, 2022;False;32
2749;We Were Here Forever;i cried;12.0;1.0;0.0;258.0;23 May, 2022;False;7
2751;We Were Here Forever;we were depressed together;12.1;1.0;0.0;173.0;20 May, 2022;False;26
2753;We Were Here Forever;one of the best games i have played ever so fun and the puzzles are tricky and unique great for a laugh;10.8;1.0;0.0;51.0;19 May, 2022;False;103
2754;We Were Here Forever;absolutely love these puzzle games played every single one and they were all amazing only one complaint i need another and i need it to be harder and more complex;14.6;1.0;0.0;107.0;23 May, 2022;False;162
2755;We Were Here Forever;awesome with with a few bugs;8.8;1.0;0.0;103.0;21 May, 2022;False;28
2757;We Were Here Forever;very fun made an octopus friend and bore witness to the worst divorce in history;8.4;1.0;0.0;36.0;17 May, 2022;False;80
2758;We Were Here Forever;as good as old ones  funny ending;11.9;1.0;0.0;92.0;21 May, 2022;False;33
2759;We Were Here Forever;excellent instalment in the series;10.6;1.0;0.0;101.0;20 May, 2022;False;34
2760;We Were Here Forever;worth every cent again the we were here franchise keeps getting better cant wait for the next installment;13.2;1.0;0.0;1182.0;20 May, 2022;False;106
