;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
1156;Ultimate Epic Battle Simulator 2;Product refunded  EARLY ACCESS REVIEW VERY basic in its current stage Will most likely become a lot better but for now if you buy it buy it to help the devs not for the 10 minutes youll play with it  Unfortunately I cannot recommend it in its current stage;0.6;0.0;1.0;191.0;22 May, 2022;False;256
1158;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW This game seems pretty cool The reason I dont recommend it is just cuz theres not enough content to release it Feel kinda ripped off buying it in the first place Just to release the game in the first place there needs to be 3 times the amount of content Dont pay for this game Unless the Devs are paying you its not worth playing at this time;2.0;0.0;4.0;221.0;17 May, 2022;False;362
1159;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW I wanted to like it and tried it for about 15 minutes I got bored after 5 minutes I know that it is still really early for it but how can this be fun  I got to say tho it runs really smoothly Maximum graphics with blood enabled can easily get 144 fps with my 3080 ti;0.7;0.0;0.0;308.0;16 May, 2022;False;286
1160;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Currently RTS mode and camera movement is clunky;0.7;0.0;1.0;72.0;18 May, 2022;False;68
1161;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Worse than the first please do not pay money for this;0.1;0.0;3.0;53.0;20 May, 2022;False;73
1162;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Just as lame as the first one;0.4;0.0;7.0;3306.0;21 May, 2022;False;49
1164;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Battles wont even load;0.3;0.0;1.0;55.0;18 May, 2022;False;42
1165;Ultimate Epic Battle Simulator 2;Product refunded  EARLY ACCESS REVIEW same game as the last one but with less content the game is said to have better performance but i just see worse performance on my side plus a battle takes 20 minutes to initialize Dont recommend this to anyone Especially not if you already have UEBS 1  1/10;0.2;0.0;0.0;91.0;22 May, 2022;False;296
1166;Rust;very good game;90.9;1.0;0.0;2.0;19 May, 2022;False;14
1167;Rust;build random ;326.1;1.0;0.0;23.0;21 May, 2022;False;13
1168;Rust;if you want t;157.5;1.0;0.0;8.0;18 May, 2022;False;13
1169;Rust;friendly community;1361.1;1.0;0.0;64.0;16 May, 2022;False;18
1170;Rust;very good game always proving to be better than anticipated;171.9;1.0;0.0;4.0;19 May, 2022;False;59
1171;Rust;game is broken but we have ziplines;5772.1;1.0;0.0;34.0;21 May, 2022;False;35
1177;Rust;w rizz;22.1;1.0;0.0;2.0;19 May, 2022;False;6
1178;Rust;Product received for free  amazing fun game;139.4;1.0;0.0;2.0;16 May, 2022;False;43
1179;Rust;VDGDG;138.1;1.0;0.0;73.0;23 May, 2022;False;5
1180;Rust;Modded server options offer lots of selections & game play is smooth I came for the building & found the PVP is surprising fun to play;134.7;1.0;0.0;20.0;21 May, 2022;False;134
1182;Rust;Product received for free  dont cost 40 dollars but the game is interes im buy it for 10 dollars is cheap but no 40$ overall the game is top;58.8;1.0;0.0;22.0;22 May, 2022;False;140
1183;Rust;Fun to mess with your friends and make them very very angry;94.0;1.0;0.0;49.0;18 May, 2022;False;59
1184;Rust;pretty sick ;9594.6;1.0;0.0;25.0;20 May, 2022;False;12
1185;Rust;good got called an n word more times than i have breathed;104.6;1.0;0.0;28.0;17 May, 2022;False;57
1188;Rust;Product received for free  AAAAAAAAAAH AAAAAAAAAAAAAAAAAAAAAAAAAH AAAAAAAAAAAAAAAAAAAAAAAAAAAAAH;50.8;1.0;0.0;27.0;20 May, 2022;False;96
1189;Rust;best survival game in my opinion;119.9;1.0;0.0;7.0;21 May, 2022;False;32
1190;Rust;HELP Please this is the 3rd game ban for no reason i have not been told why and i need to understand why;20.8;1.0;0.0;2.0;21 May, 2022;False;104
1191;Rust;I shot racists;30.9;1.0;0.0;3.0;21 May, 2022;False;14
1192;Rust;I saw sign it said penis;106.8;1.0;0.0;9.0;17 May, 2022;False;24
1194;Rust;adam u should probably get this game;184.9;1.0;0.0;27.0;20 May, 2022;False;36
1196;Rust;its good;327.2;1.0;0.0;42.0;19 May, 2022;False;8
1197;Rust;MIND  TORTURE;926.3;1.0;0.0;28.0;22 May, 2022;False;13
1198;Rust;great game not gonna lie but need some few money on keyboard to be come stronger mokey;313.4;1.0;0.0;109.0;19 May, 2022;False;86
1199;Rust;game is very nice;90.9;1.0;0.0;12.0;21 May, 2022;False;17
1200;Rust;     nob;234.4;1.0;0.0;4.0;18 May, 2022;False;8
1201;Rust;very good game;14.5;1.0;0.0;2.0;22 May, 2022;False;14
1202;Rust;Its a good survival game a lot like minecraft in a sense just more realistic;30.4;1.0;0.0;4.0;22 May, 2022;False;76
1203;Rust;Save yourself;165.9;1.0;0.0;47.0;19 May, 2022;False;13
1205;Rust;It is easy and hard at the same time and I like rust for the grind you should get this game;973.8;1.0;0.0;9.0;21 May, 2022;False;91
1206;Rust;1010 Would get raided again;400.1;1.0;0.0;3.0;18 May, 2022;False;27
1207;Rust;LOVE IT;860.3;1.0;0.0;10.0;20 May, 2022;False;7
1208;Rust;great game social time killer;60.0;1.0;0.0;5.0;16 May, 2022;False;29
1209;Rust;11/10 would fumble the bag multiple times just for the thought of owning a gun;754.1;1.0;0.0;8.0;19 May, 2022;False;78
1210;Rust;only problem is cheaters;165.5;1.0;0.0;3.0;16 May, 2022;False;24
1211;Rust;Very Fun;88.4;1.0;1.0;14.0;16 May, 2022;False;8
1212;Rust;It is Very Good;187.1;1.0;1.0;5.0;20 May, 2022;False;15
1213;Rust;Exactly the same thing as cocaine as addictive and will ruin your life the same way ;282.8;1.0;0.0;12.0;16 May, 2022;False;84
1214;Rust;it is sexy ass game;34.4;1.0;0.0;4.0;19 May, 2022;False;19
1215;Rust;addicting af but hella fun ps dont be toxic ;1069.7;1.0;0.0;22.0;16 May, 2022;False;44
1216;Rust;very nice gameplay only down point is the npc aim range and that the game is highly addictable;85.1;1.0;0.0;35.0;17 May, 2022;False;94
1218;Rust;Very good man;78.1;1.0;0.0;7.0;17 May, 2022;False;13
1219;Rust;Product received for free  UHHHHHHHHHHHHHHHHHHHHH YK THAT UHHHHHHHHHHHHH ONE THING UHHHHHHHHHHHHH YK;5.0;1.0;0.0;6.0;20 May, 2022;False;100
1222;Rust;fun as frick bro;1072.5;1.0;0.0;20.0;20 May, 2022;False;16
1223;Rust;great game always find myself coming back for some fun;248.0;1.0;0.0;210.0;16 May, 2022;False;54
1224;Rust;good game;30.4;1.0;0.0;10.0;16 May, 2022;False;9
1225;Rust;very fun when i die i get called a fa***t or the n word by nine year olds experience 10/10;1014.5;1.0;0.0;20.0;22 May, 2022;False;90
1226;Rust;its like meth;245.3;1.0;1.0;15.0;21 May, 2022;False;13
1228;Rust; fire;511.7;1.0;0.0;17.0;21 May, 2022;False;5
1229;Rust;Play if you have no life;3256.5;1.0;0.0;32.0;17 May, 2022;False;24
1232;Rust;I drowned two people on an oil rig then stripped them of all their clothing and loot Then I went home and played rust 10/10;6.4;1.0;0.0;43.0;22 May, 2022;False;123
1233;Rust;this game is like heroin it makes u wanna kys but in a good way 10/10 would recommend to my priest;188.4;1.0;0.0;15.0;16 May, 2022;False;98
1235;Rust;join newb friendly servers;55.9;1.0;0.0;6.0;19 May, 2022;False;26
1236;Rust;Do not play this game;1425.8;1.0;0.0;34.0;18 May, 2022;False;21
1237;Rust;best survive game ever;71.3;1.0;0.0;25.0;22 May, 2022;False;22
1238;Rust;This game is quite stinky;446.7;1.0;0.0;3.0;19 May, 2022;False;25
1239;Rust;it gud;151.5;1.0;0.0;3.0;21 May, 2022;False;6
1240;Rust;Its a fun game but for me in 855 hours of playing it all the things that I did started to repeat over and over again so i got bored and didnt play anymore I will recommend it for the memories and the enjoyment I had in those hours;859.4;1.0;0.0;7.0;20 May, 2022;False;230
1241;Rust;Product received for free  This is a mature and adult content game Would recommend it for adult gamers Frustrating maddening and rage-inducing while fun and interesting The Building and functional detail of the game is amazing The individual player avatar animations could use some work they are very basic and there is no ability to lay prone;783.2;1.0;0.0;122.0;21 May, 2022;False;343
1243;Rust;Yes Be prepared to slave away hundreds of hours of your life on vanilla servers farming so you can play another day only to get offlined in like 3 days or so Good fun get some chums or else youll be getting  on left and right or go solo like a chad its up to you chums make it more fun though;1117.6;1.0;0.0;16.0;20 May, 2022;False;292
1244;Rust;very fun but not for casual players like dedecaited gamers only;28.8;1.0;0.0;109.0;17 May, 2022;False;63
1245;Rust;Great game toxic players;150.6;1.0;0.0;3.0;18 May, 2022;False;24
1246;Rust;I USED TO PLAY ON CONSOLE RUST BOTH GAMES ARE ABSOLUTELY WORTH IT ESPECIALLY THE PC VERSION;20.8;1.0;0.0;2.0;23 May, 2022;False;91
1248;Rust;Very good game;22.8;1.0;0.0;5.0;16 May, 2022;False;14
1251;Rust;Game is trash AK 3rd bullet is a scam;3837.9;1.0;0.0;90.0;22 May, 2022;False;37
1252;Rust;ITS FUN;106.2;1.0;0.0;13.0;22 May, 2022;False;7
1255;Rust;addicting;171.1;1.0;0.0;23.0;21 May, 2022;False;9
1256;Rust;its a fun game to play because if you have a day of work or something you can hop on rust and play a survival then the next day you may have the same loot from the day before;1338.9;1.0;0.0;11.0;21 May, 2022;False;174
1258;Rust;This is a fun game but it is a grind to get good at You need to spend hours getting better at recoil;43.4;1.0;0.0;4.0;22 May, 2022;False;100
1259;Rust;play if you want to lose your life;208.1;1.0;1.0;27.0;20 May, 2022;False;34
1260;Rust;i played console rust for over 7 months and now that i have a gaming laptop i can say that pc rust is alot better of a game more to do and better graphics even if you dont have the top of the line pc;47.3;1.0;0.0;2.0;16 May, 2022;False;199
1262;Rust;If you enjoy inflicting pain and suffering onto yourself play rust;280.0;1.0;0.0;29.0;16 May, 2022;False;66
1264;Rust;qwerty;12.3;1.0;0.0;2.0;22 May, 2022;False;6
1265;Rust;FANTASTIC;111.4;1.0;0.0;4.0;18 May, 2022;False;9
1266;Rust;too many hours to complain;1983.5;1.0;0.0;14.0;16 May, 2022;False;26
1267;Rust;hiyvggiuo;72.8;1.0;0.0;12.0;20 May, 2022;False;9
1268;Rust;many people say bad words;131.7;1.0;0.0;12.0;17 May, 2022;False;25
1269;Rust;good game;156.2;1.0;0.0;110.0;18 May, 2022;False;9
1270;Rust;good game lmao;5.6;1.0;0.0;99.0;16 May, 2022;False;14
1271;Rust;Catch me outside your base with a double barrel blasting Old Town Road in VOIP;657.1;1.0;1.0;45.0;19 May, 2022;False;78
1272;Rust;JUST  BUY AND PLAY THIS MASTERPIECE;63.3;1.0;0.0;10.0;20 May, 2022;False;35
1273;Rust;Product received for free  THE BEST GAME EVER;244.3;1.0;0.0;11.0;23 May, 2022;False;45
1275;Rust;ahhhhhhhhhhhhhhhhhhhhhhhh;107.7;1.0;0.0;15.0;20 May, 2022;False;25
1276;Rust;makes you want to kill ureself but is very rewarding at times good game;1010.3;1.0;0.0;32.0;23 May, 2022;False;71
1277;Rust;good game i have never wanted to unistall whenever im playing cause its so much fun;45.0;1.0;0.0;11.0;16 May, 2022;False;83
1278;Rust;This game hurts my feelings;337.0;1.0;1.0;66.0;22 May, 2022;False;27
1279;Rust;cool if u good but if u bad then quit asap;623.7;1.0;1.0;13.0;17 May, 2022;False;42
1280;Rust;Usuduxjx;11.0;1.0;0.0;2.0;19 May, 2022;False;8
1281;Rust;Not for new pc players watch some youtube and learn;18.6;1.0;0.0;12.0;21 May, 2022;False;51
1282;Rust;I became racist and toxic after playing this game -1/10 horrible game and ruins your life;780.5;1.0;0.0;27.0;17 May, 2022;False;89
